Block,Timestamp,st_yeth_crvusd_with_chainlink,st_yeth_crvusd_no_chainlink,eth_crvusd
18941088,1704457907,2283.27151927095034722032465070856905593818736539311448201125376180975769334052,2284.45045133439968061930638035312555784107309566504682260527198930655790829447,2243.79366223966251423253425179014663960719230278512402387393422775252220838241
18941216,1704459455,2285.00328579297856692913371622894579528248945583394451211144754299815457321861,2286.32408929319924425756211519363007816061915750015081630119866291360143532903,2245.49125322717505732431525489415161758105172115519811928634630638184931196974
18941344,1704460991,2285.00756010108102784457072183506363231782805496964177356849244473905426791209,2286.25453102989477011984348616321489941447847345612840531366855278817978516869,2245.49125322717505732431525489415161758105172115519811928634630638184931196974
18941472,1704462575,2285.01196798107265353282202509448085632162444111002957141392059368396062862819,2283.01264544614250732035156486809381579591367986114866213594659771783011219249,2245.49125322717505732431525489415161758105172115519811928634630638184931196974
18941600,1704464123,2287.02048493491285729714726758370621138066405466541814332686880253059135434326,2284.91002378014606701889563531345359129526192681195660206028059054658303391253,2247.46079471153865861797177059859793721748830060464093721019962736183132584376
18941728,1704465683,2275.12683054921983053456688800938243137295181729209406486303952169550369258937,2277.94505353081152579752301569558645495514382708671742853671966184060419455778,2235.76862303754847505108645073337300411206148144853192373392271404836177670579
18941856,1704467267,2274.62596769870868448374395108627136763391276853478379312113620827577849402154,2277.13423857864877825789983313546901948557724815950332810655404856224490243868,2235.27211287381565416699379318351130431801505010195602749951686890873142693911
18941984,1704468803,2275.47385362157647195065204779222213757524190069642580932824235478498756545247,2275.01576285709970744504180194971398317942756848463393390100360319641953918701,2235.27211287381565416699379318351130431801505010195602749951686890873142693911
18942112,1704470363,2260.69370945568682204402490925352958670787672584327870705290420569974216925522,2272.26973307111048059149478735370156269588062605019929918435033787170771967184,2219.92976845639478909072754619830178734266005806968352027478927263570986187623
18942240,1704471923,2273.21565210492430721782071562381575442626945408625494373406859278750210991349,2272.60455590201156982952328917602041251855356992185406224765862449623827378925,2231.77037072833779866234531496773853719949483503253382529829815417686381030537
18942368,1704473483,2260.97670192907514411612432003729901327321270020863800077875082991528478157718,2265.71586885565403831698164053257819149770551667906661526092581776066543769439,2219.80962910874445036423361665862989069968026641749912556645777379290065410478
18942496,1704475043,2257.17176195121524592876983061693250478926447226904037995911362575731679195777,2258.06645599414861494412879660483594431393359983184205015862660974310198284515,2218.16016184229391791554033945962380892006670432432186610589643818318321995141
18942624,1704476591,2256.01512213252610491286526005423810763176015107501231135373425571165331965630,2258.80340562459063461007651630815671382338148535829979271685505652348964690129,2218.16016184229391791554033945962380892006670432432186610589643818318321995141
18942752,1704478139,2267.58523893493768886365175966406923292519195788765679722941890565568076845618,2263.05284951568044451564062811780742870433618339861554232681560395420571590304,2230.16410165328034141963429762484409745739863230048310110640643071345431259029
18942880,1704479699,2267.23335052214269087203975140744927043888202072107334324729654646050794921993,2263.98353272860543613169318681740195518141207375758892631747562340790347877053,2230.16410165328034141963429762484409745739863230048310110640643071345431259029
18943008,1704481235,2269.19610099093582843135875089861751979066056907728737755653990394705181312914,2269.75197095191819751819047314317097718573578175359891170545194661267158485881,2232.28073307190864691960263860789880228966406309774510338455630674853800059040
18943136,1704482807,2269.09162034407923249444687352866032309025084191028526880305518630195479902845,2272.74780741617407011145246196175180312897137776058980665177471758661885286195,2232.28073307190864691960263860789880228966406309774510338455630674853800059040
18943264,1704484343,2269.03744488899167639865268877710005294310502668928527099209902475337708673438,2274.22122892693487257138225942355602275456255728412621766865532762469369251834,2232.28073307190864691960263860789880228966406309774510338455630674853800059040
18943392,1704485903,2270.35241271187446738339753926767269707648443174921662053746586527493494001639,2275.84097670834340326946176094608049950741323324255554476366638990758401901958,2233.60236584560284740248885350230935912004824364419622753452919293694578292149
18943520,1704487487,2270.33861679085372004569672630080393308058941682792106764810542677055280202798,2276.10011710687991023614614118965894396554602109598682150443966947855522680426,2233.60236584560284740248885350230935912004824364419622753452919293694578292149
18943648,1704489023,2277.39782592301498870782808144825378045931439901942136367164462286805473440269,2280.32585284353496236129396844132450884787352116996347411029428297265843307257,2240.55270951460155340576310049871322462854627841134403296495764113487305933599
18943776,1704490643,2277.39671091085460381241102982685860158606056789408329436817781043751412197468,2277.80130396604936823537698777846822240385323787352641991953076335801812449303,2240.55270951460155340576310049871322462854627841134403296495764113487305933599
18943904,1704492191,2279.97107131113552307743721245911598431461812502685898373765577519723522325791,2278.93511281551294707026042629738014465139575158609898137151380975012372451077,2243.08407900271547909038122104055767445804985353144465016836250219076899027526
18944032,1704493739,2279.97373091624965520860835454816462694796415261304271412135865905902827050910,2282.93947123011785961637167859519702705825315371286801946498497448577733060875,2243.08407900271547909038122104055767445804985353144465016836250219076899027526
18944160,1704495287,2279.97710382894853780420530688231417168830601269425221151086971959453998892427,2281.63005195914582971620405388452678031741924437812623254152148260258658540857,2243.08407900271547909038122104055767445804985353144465016836250219076899027526
18944288,1704496859,2313.87057737927079545200756809348737190476120570973307964846563180421029320440,2296.16794279242134573330396902786075299265996087339622571597173976517733239388,2276.42529133167120579175603196726132811849937559023327073327030848476146817279
18944416,1704498431,2302.20967952505596983966652061732330839192170677124196478579642373085763327122,2301.30037869298025060549006120407471952511497530037029727990668746126395982003,2264.94908045673141914304563341197196595298863368828247059472025547902141603811
18944544,1704499967,2303.82015479118086251673450841377900073493358213950118423449450479433672475583,2302.79914771322835953249184727472156881096486241525110533660011917977234433574,2266.52944261089788820114165363616178372348719748834800750840937952474693151163
18944672,1704501539,2303.82443228175620522893888970483726105182558021918334488529076862750811275211,2302.10648868378643322963267461918366981510156987070541479946452192255638889354,2266.52944261089788820114165363616178372348719748834800750840937952474693151163
18944800,1704503099,2299.99324915899854037925873043318232004431359402451356394603816082340055051099,2300.08031420804406468231764468241484747070619885286332003907499804533870095855,2262.80833461227099498818021721733782699804003948606545985259341821281526021588
18944928,1704504647,2299.84265526725055427236184613348455138211736903608623505836659052929110486363,2296.37511422750335290864345221200006889425231021631257327301458126404769482277,2262.80833461227099498818021721733782699804003948606545985259341821281526021588
18945056,1704506195,2293.57325375665290662822570906131429570264210370309110472422605119531078522482,2295.18636835939334362618003658710024100378652926469755909844388984598576608164,2256.71939817183295013512428250597685758344899577448325213016208767003978041686
18945184,1704507743,2293.53066023107235850211009633566910844801554502948303829660046451573743530340,2292.27764893153761527893583235556993310140967619710476665370445709126747636426,2256.71939817183295013512428250597685758344899577448325213016208767003978041686
18945312,1704509315,2293.50889318106309587415053174559837010416329558738341571369135777549896712454,2292.28564428077299223364234085448211198718120557879853097696034075511859736197,2256.71939817183295013512428250597685758344899577448325213016208767003978041686
18945440,1704510863,2294.44722104874477140438028778768865512316598414977308892817597174498324286051,2292.09921523084943297206459021667469024154702537787645135307472708048692901013,2257.23449468535809696474734730171472931890335164292307028796512080875969766663
18945568,1704512423,2295.25329305186689258135927362085571636014961308825274794698191024490603474631,2293.18396653149056627021654904525927223297691517067928255838720922207538902102,2257.23449468535809696474734730171472931890335164292307028796512080875969766663
18945696,1704513959,2292.86212851578207876853516612571433778434283781555115190701784318511346173392,2293.58770412302540214055462137434235594749806997808564050513045966313793399701,2254.45183998858176449619409641042719583018513103659617442134338479218766405780
18945824,1704515531,2293.11080918245295247535611807948388257300461280536674853250809431694748360889,2289.31226321981246045206141317049653791759003320167264384027392478907251748721,2254.45183998858176449619409641042719583018513103659617442134338479218766405780
18945952,1704517067,2286.86937748619491003739434021600067743595362348731360093569362478468825383320,2290.18272055406384025123691001567457436995638268193999502265783792812339162957,2248.18292361101497908780752037333951954355843452433039180169891230412326337049
18946080,1704518603,2286.94596628121372222536231285574926148525908856789568665679251657804051103847,2289.09617055711117833191307798533781525730273279049768158353731920856679210966,2248.18292361101497908780752037333951954355843452433039180169891230412326337049
18946208,1704520175,2274.32791697844142594777613985972892943918975686903787928553317921586160452533,2281.91554800024682820559701339931396559969159856144078748064481992078390681975,2235.73469933703969550972191689025795327229048414907733830575633891230012528175
18946336,1704521735,2273.16295509979937035702890029034022447268585480867693462540935826819547616736,2274.39919594471643093753911455929461746802212736980557420683385272945551903276,2234.56371051074864854478216672312982790638146331824378462533190118968438783680
18946464,1704523271,2273.17907050687996029215115802170443429388249793410461136967058986643153903596,2270.76716865442904692135485251261192589120718485025960167153878642485557732544,2234.56371051074864854478216672312982790638146331824378462533190118968438783680
18946592,1704524819,2259.37861837977292551314223494498010038586867240082222772787315074677930424415,2264.59444358506102825580512775890747241910867697873447200940341168684244152030,2220.98707467535014947703651811383023280696740250684441959476758158643608774110
18946720,1704526379,2259.38651301842532664628209525746251342045465757223409556379918470289544697475,2263.13583825131985984212811223787575650088526887970614540425653233450710495148,2220.98707467535014947703651811383023280696740250684441959476758158643608774110
18946848,1704527975,2270.57688906337829583992389960447369650820274948133544090532028295976485258304,2267.64416037916895281388735215096481315466858136265906878023585622038833882374,2231.98096441011755215379515651523328447633212372733625429202067336305266286315
18946976,1704529511,2272.20110401698084309133776518186021630385589986791501609970835674611538858768,2270.10430647165575977909223582442173609161254834243671375705034731101816995982,2233.57238098346049996659186609640123183810653191736152003660951768499672940116
18947104,1704531071,2272.20597517009247092992508003979267791300769086053686695641065432599875413181,2272.94721799192513345151288134250134974666387226295611193995677603470158156330,2233.57238098346049996659186609640123183810653191736152003660951768499672940116
18947232,1704532607,2275.16233480543278990328746784763256059399986387733566234958049365064437618699,2274.36605797924035704193788866082362133288976088819052402795954732504110252646,2236.47401609297546133834333736613070891160597572315616461029649181610663856352
18947360,1704534155,2275.16675831756631064711766179247911942811425805636084455237188365264097154466,2274.92112529937513645444596256553551170413240487647653897335906425286231698066,2236.47401609297546133834333736613070891160597572315616461029649181610663856352
18947488,1704535703,2273.75461080022004740267897262229142495694990459809313197239494284046261748325,2273.52179279437585306611666918112010579179134958463694755666152618468931748248,2235.08161904462532090674023219377697169583935550137513076523317203309908992445
18947616,1704537239,2273.75887172151765866003992198053535328047707767929516248600720146960132313300,2272.54230588311572464139114302147635384699492185932776661697908224626343783928,2235.08161904462532090674023219377697169583935550137513076523317203309908992445
18947744,1704538787,2274.81043817954540926923719062644376144962601051740891249837862378521726011631,2274.41494136263014095541173435235534224591554944306233530319502324499570414793,2236.11109931151258287253679979662267504250479145603342152714202235001659412246
18947872,1704540323,2274.81837930034700193691719802877920881555584049631718027051814294540507787987,2273.64708466724469119816344716294380956257190527538884271550606545005627837509,2236.11109931151258287253679979662267504250479145603342152714202235001659412246
18948000,1704541919,2274.82276196781524692240122741409370882818255909937439384201176188608458660674,2275.33688620158884199414831472274447354533400101854798999512485148972796870777,2236.11109931151258287253679979662267504250479145603342152714202235001659412246
18948128,1704543563,2276.51516111363104942719875921996340174031486840198521677324294096113409656399,2276.94755030973703515777509654188199747721709944257082025910764794987406049977,2237.77026168338914099217010292353905130994617367422056974536405295786422224740
18948256,1704545171,2276.51957315974159474977481157554340291436819489427962404385493000830177731450,2277.94505555388912154179078660757573014681247505800112219496302128550299316583,2237.77026168338914099217010292353905130994617367422056974536405295786422224740
18948384,1704546767,2269.37958241598604208413730097890364445224045236551497629699775126660526963767,2274.93424818817483773769270978194870238449518550794508083383994275710615590002,2230.74751298806797388338497309633231662994937006052494398203067181533402861565
18948512,1704548339,2269.38388025357294322550825155986224932035157673067058094228174675873973597871,2275.08041922726566847527848909972008795841127699650642867868785750272568697051,2230.74751298806797388338497309633231662994937006052494398203067181533402861565
18948640,1704549911,2277.21840927347673938035858215989060152399529032222743542512113904779998827620,2276.75094040373479080932140849649832872703450671855158852586481941076488480502,2238.43717690124140827503234991814382508990336228754913082130486423928879505182
18948768,1704551471,2277.22268845689588418999871807156756611616784723762204228914838769073879604532,2278.21279138004255887298124612173845703598334597622272922833438218499653558161,2238.43717690124140827503234991814382508990336228754913082130486423928879505182
18948896,1704553055,2279.92455304313034897162548986445047900533376699172886077847635654486451285483,2278.43160833317895127376055914864169893047751330001268593016461628817013874783,2241.08874753580654806420978369070374821271481092770314906519443658868820076185
18949024,1704554651,2280.39675125129720276111480571222389927880150628253104386397050374143943209449,2280.66885502777553527828600827616481700882287582592884284859775734069802341154,2241.54859323146785223147145115323449094651242487750669899298170268187650979766
18949152,1704556283,2280.40123395251542407998901560487535229632814538204322344395466522093232737928,2283.24672074423595286417925624376738051173231514444807269829630967407144074685,2241.54859323146785223147145115323449094651242487750669899298170268187650979766
18949280,1704557855,2287.70766451715772670399581918229394271983543133748866389579561499549126685930,2284.51796063234844045705160448520344253146239640518034388079025569258909361546,2248.72628160603083316238454958894315263147161110531284827065811082999533339811
18949408,1704559415,2287.78169138511375889438944329618574041411209921335531370532442266040179801097,2286.39539735789892591417854657788946645913782845878741874210041014901559341897,2248.72628160603083316238454958894315263147161110531284827065811082999533339811
18949536,1704560975,2285.60795011471701669698960704865901399336461754570176291901662092891902608073,2286.19793269538630059872152769879433440635980096440872385866105878157803274892,2246.40882929474329490884530994514043592539675113336044521061489977602710228016
18949664,1704562583,2285.71307763604213319951675062497433522790066764630690238686873682242249976312,2285.61889029421717119103350248014139325670039928989105731732860892180865651710,2246.40882929474329490884530994514043592539675113336044521061489977602710228016
18949792,1704564167,2289.30538973176695280150948225313665029672133862783563413712408326561887007567,2285.75583961279356373460493772300424401851013677141619316415733159362995895940,2249.88230264212841832586956947698469538526257533243040385100623853093613153499
18949920,1704565739,2289.33873364270724477057073969375660862135238531072245424666543604998164421770,2287.42786259905495743575001323713443240806584191023967002462412135046440984931,2249.88230264212841832586956947698469538526257533243040385100623853093613153499
18950048,1704567287,2289.35865639982595304535748624504070441731523311030447233073836447291985724806,2288.00700921494496425396930246612263852021335513029659539037762898021033538129,2249.88230264212841832586956947698469538526257533243040385100623853093613153499
18950176,1704568871,2278.72394965743234536516820958919842398825132029687151443667020105892864691703,2287.39919048562725657412141306209570418731567133388355604624168042393333580556,2239.41812621938467235216329187775342507384787517659709151138318959639691948292
18950304,1704570419,2278.73285859085961052891976754334304713207349025433668968929077750009901963735,2286.56333765349136635782406212059721034119288605196311873348463938152658270840,2239.41812621938467235216329187775342507384787517659709151138318959639691948292
18950432,1704571967,2285.04567548472720022306506185141438238338541101726437641131783189104950031584,2286.60228091165116217270328329910689523772000686878022499345781419470345108425,2245.61531365202985185638382740530936931295383902982666393148612675642377543688
18950560,1704573563,2285.05151526428336504526422812499966529357992712319796206463118876631016216548,2282.34475284343305480643592261426612720900712453690296132316869542440069763131,2245.61531365202985185638382740530936931295383902982666393148612675642377543688
18950688,1704575135,2281.51392778525394804723579037176573553310869014128180546607237872377121243028,2281.59399207687789953519598574863710155660673795436093071233645448939166246554,2242.13377598071617743324100099610156797023611725926912297075796091490989299606
18950816,1704576731,2281.51873736091940829641706502344175451730050613113863397168659651838367824378,2280.93229840025545873886744350658560645871603394922756339644637407134580060319,2242.13377598071617743324100099610156797023611725926912297075796091490989299606
18950944,1704578291,2278.81090997059240136965883818755747991239662417954458520605555611926857237431,2281.38911303875270724905111312248867002232950536187019704529953595504014348718,2239.46826530771380894284072491881432322876066330527373998749974507637511801464
18951072,1704579887,2278.81541339745500712879141158635962138978733207899093952899824376937587256718,2279.19713944315312894683127856814033080485181661064218599981822239310784778382,2239.46826530771380894284072491881432322876066330527373998749974507637511801464
18951200,1704581471,2278.81982539274668075538537563924742077697191105601226949225305842261942158165,2276.37603253242823789123496229603484577502315432468863161526410179406654551382,2239.46826530771380894284072491881432322876066330527373998749974507637511801464
18951328,1704583055,2274.67129708838923829052729677493264137116511797075327000630387988324055487727,2275.65610142838350120995416554751406709260368357341859792074612477990926516640,2235.38707803142178603290454179927693662978571619942665177512817159978870330449
18951456,1704584603,2274.67555425320539684086934617912866943010879300021614884193446427812143065869,2274.58718423109425764372754124904841277813058083344598022901861453834533357847,2235.38707803142178603290454179927693662978571619942665177512817159978870330449
18951584,1704586163,2279.01433328078221864654730924269715192538620347876724659714913646385900420040,2277.74811944146819402864417081150660875697685557886922178765397241789616127488,2239.64670184812630136011251029191654180407549898050544057000522643416032556646
18951712,1704587771,2279.01874948426862262598485826019804649862513629233007944717000146132829470991,2282.32325859231495919961512761162353678204384724360443824655040999013327735580,2239.64670184812630136011251029191654180407549898050544057000522643416032556646
18951840,1704589355,2292.97514927792097137919348506603960845777006151354957529669286745270407186416,2286.32235637771439620271866895911749488927300547571429708566392709595350174847,2253.35769403486715380072130389735235323497080274749684994375685044760589727318
18951968,1704590891,2292.97938941438811002495172221211192636359662752042908653029489873667921483675,2289.22855636043673630313379070644545645388176555728259463895148938580326593264,2253.35769403486715380072130389735235323497080274749684994375685044760589727318
18952096,1704592463,2292.98198615351093985316326200583543677812094895099733226760558177646975565936,2290.92635038931811457911672106592092784779251535932410359136602065657601879306,2253.35769403486715380072130389735235323497080274749684994375685044760589727318
18952224,1704593999,2285.51024502737623041548597363910414840905835758974492514367116839200171395397,2285.65747173579396087737883202348987679102369288179178618374386709512961502253,2246.01839288949030870351242767666807024615425218604506089975443357170191810534
18952352,1704595547,2285.51026934324163070333949774818570988558405324381832367250104198563296932360,2285.46142930499556080334857146356735208408347225164443325640200293852962769718,2246.01839288949030870351242767666807024615425218604506089975443357170191810534
18952480,1704597119,2279.33602783941213151623000625462224604930264013160151318962380769521792902310,2281.83104889042674524097830552887585875910233878176472907041854566953620261456,2239.94891130617267066786790677513017100076816985631104920965678682666673064750
18952608,1704598679,2279.33903048992418254194366894533167439056598393498302753876087203989470509766,2282.97225420783991797577168005223364978954629513545456158256975581848123472521,2239.94891130617267066786790677513017100076816985631104920965678682666673064750
18952736,1704600251,2282.65948702423599497481670436599289168090170810905870797140575778044802832092,2282.72868410856847399993771325930433479848260042456456808362167494471105370833,2243.20843475294801677417445733258315808583748309006621616163797326321034218148
18952864,1704601859,2282.66351317125951610537595453072301489771757845811331914376193330081403088291,2281.31557936778203737506220663751236770196232222107170161808704949000048184527,2243.20843475294801677417445733258315808583748309006621616163797326321034218148
18952992,1704603431,2287.70069066530684597561546506742685153535725926978214297960100659261080966386,2281.10058209230450252545263550403066484865194902812314776993698354821052429070,2248.15449722263209942301286534554247547434788537354208679079747707586806992625
18953120,1704604979,2287.70484042134863673203389408054603973013682734706281165404182836658562817894,2282.84160767064688256046580815127944744537508708799682568032581001626194567122,2248.15449722263209942301286534554247547434788537354208679079747707586806992625
18953248,1704606563,2287.70913854802998969971520303247280520943745200288460520813809824941558121045,2283.21764344939454867181230243102793977140382430790953722895251012413059526973,2248.15449722263209942301286534554247547434788537354208679079747707586806992625
18953376,1704608111,2285.90457764718376002361612201289957858967757577002137164111999586631580745018,2281.65796732225703806345163056753170975146415842809611033608986040087119120821,2246.37698545515763477262212241212532725195531418786931435341971545325020623821
18953504,1704609659,2285.90881758015569314958417319075119245759666662234102727517574065171387965242,2284.95805288337635733141730250553617321256604786148061451523474650363267149129,2246.37698545515763477262212241212532725195531418786931435341971545325020623821
18953632,1704611219,2287.95711481830258911309301339107125384498802439678844715946698637270519831127,2285.75873284855725408655709001426553077152225008518164051306002301389861311230,2248.38564914951480536431285186957987386978861133204491934216508733983298603738
18953760,1704612767,2287.96137142916074859541249144441107815133831544978889253252430264990449250421,2285.89381254460090424937414809357270144904993243083594404783338832554261925956,2248.38564914951480536431285186957987386978861133204491934216508733983298603738
18953888,1704614339,2288.54630422528693479506326615194515329667400331110424553552997987544721660116,2286.08134124901812896299410409747661562502406534565040474375368392692607867495,2248.95621271866948662180810629135511000904129122914774733489846442005975009887
18954016,1704615935,2289.19740523106991976104946165712637659497648634788262692193779210895852443428,2286.51387178422464957574381207074438034793211905261023920697861550855417430881,2249.59173121732728874429221005386786118878783916338664935985178840419410344661
18954144,1704617495,2289.20170185043579959082611878953339866320608121876811852952692091396429501958,2287.37697542003646118057590540283684340448512210906723050873280410828794898724,2249.59173121732728874429221005386786118878783916338664935985178840419410344661
18954272,1704619079,2281.73151078754515239232755087581071958621174705903590637142675839403092967842,2285.65873520889911610987618038407896684031097004213990000746750230114074014637,2242.24652294172665869305556055405800422193510824157082538071593750512346500988
18954400,1704620687,2281.73592581023674964641801335467424390698314936195849588220248621725862255612,2279.84470990299994289056197226138541781351269301379076536467803646094900402231,2242.24652294172665869305556055405800422193510824157082538071593750512346500988
18954528,1704622235,2273.52255482816992910802592781120844304980156035287840517494540664798443567538,2277.74124078905778105306906267926290418259298903926386682662177761384795680397,2234.17113680741249921523511555937841022829560263744982003391783821567058509271
18954656,1704623771,2273.52675715906099682669622875867619150156676706154252255679643684870002734906,2277.43328933295228040554350191136039428734331388915150758339063916376413774730,2234.17113680741249921523511555937841022829560263744982003391783821567058509271
18954784,1704625355,2278.22406059441946720387560832517676082582942550515391114956506024450029475687,2277.38418049011775690192367386433572163102623637365034468456172013764765444630,2238.78286065494777764581731313298535758686697465439354369430918496818353221375
18954912,1704626927,2278.22837035199030869338654803424494562093854604541167967424761516389822584911,2275.48494801777875646385095515998192478014650254100946392735445001551695203187,2238.78286065494777764581731313298535758686697465439354369430918496818353221375
18955040,1704628487,2278.23264722154693141774853171895415176636291605521510351848661759536984917563,2275.55924508934892909145295593760988442943474002752113853273780271885008496552,2238.78286065494777764581731313298535758686697465439354369430918496818353221375
18955168,1704630083,2277.73717364405992567925257105841036825899344546237306601546490343357022033094,2276.06848012440282053030170069665094774881515838740773547237037877464605937786,2238.29166781632222985993396378445017872645355451506728584116198786843461698875
18955296,1704631655,2277.74148247637463614304617061538727310097180969781438262780878791155795470996,2278.63759718420148905484746518141296985265078483865936182341097909351612964739,2238.29166781632222985993396378445017872645355451506728584116198786843461698875
18955424,1704633251,2278.02987801051841301022503642426187884949483481889592288329516216015890018711,2279.44961625987471488491688375593906967163594667129979991715816507029575247359,2238.57076903759633613769314713311891757229534031604131402231891325358922466829
18955552,1704634799,2289.73753433973767480891721760928094002734727128755645649179372447645636659695,2286.48529141878050481864591383802532136228610484661350783995705256795893022722,2250.07143859699633989656698853023634119217882322456192124839398116324349224972
18955680,1704636371,2291.24894103162354877569325271358046243795600370368478416834942324416365229695,2291.54785714299239659622181803746202130778669245203697807365637041537329577798,2251.55240333995934817928548606837391517501356593564568055410598984544230548528
18955808,1704637907,2291.25317598629969480743485387342501262641432353684210733277551510265813362086,2291.12752330330073924276799491704434112867110993999435804955727204258562143367,2251.55240333995934817928548606837391517501356593564568055410598984544230548528
18955936,1704639455,2287.81589606846358791552929591701182158357953449683371721722178098185629683940,2292.60307394892346225558185268413043579289755519518952269393890862201100016070,2248.29641039544552452085355227573818883862394826509977610707831933552707608800
18956064,1704641015,2289.01166574576636098260723256490121997600571667881026298719761189803099002940,2292.49912523062820490090223708436920664950440828260530127958863131616761814467,2249.55121654781946011390963083131788760261988890069527263759137448342528259026
18956192,1704642575,2265.28377815024422160710593175678437451719586481958723164821473853508534696048,2279.18481192222500530986668892336490484953657252024847201455229803114983184838,2226.27373273432656795536262704194882831877272130800434908367274852803718896851
18956320,1704644123,2272.00103449163839385677356216812301549817552512364381924508116372615506509322,2272.18794305468215375921086885179055136450913453726580105562658123000115945407,2232.89605415351164280315105013682385117842897069315799123019414526131116496569
18956448,1704645659,2272.01709831945403741014265135530360867964266177111159972990375388945180766358,2270.65156733528214799774305572008262361704399458801920065952560500897283089450,2232.89605415351164280315105013682385117842897069315799123019414526131116496569
18956576,1704647195,2266.85642602247866419722550553123789571735689865704062264682751510248361071441,2269.67335525794678052046296076153602311932373557206981029159803409949566785377,2227.82765383092029487658726385136127621293513605110152310052348225210947752571
18956704,1704648743,2278.99099888920013692407627894086392122622885982266165874587855981236515653702,2274.11412981119972246539192028982097643052828763151810566079118791132908007846,2239.75334488171708924434806220883289615537966544416080782791849930266482951200
18956832,1704650279,2279.05813406674338539769494839465403908916544372882410809401848029405937839350,2277.80583408691393966208908777749354568333404334197854504161390602361842904173,2239.81749138524920683757062312189600427062340096810813009757331001610886204669
18956960,1704651827,2279.06107330543577864111028720284016283183723864794827103849203777570612584294,2274.65675645963935088821780992931323949239616516471345062987993225927945209339,2239.81749138524920683757062312189600427062340096810813009757331001610886204669
18957088,1704653387,2279.06462846809964099844035929786721391834915009467627143913287637182058943790,2274.26312157809656097183034882045701507109867174281154240423049626218028833926,2239.81749138524920683757062312189600427062340096810813009757331001610886204669
18957216,1704654947,2286.43281554836048693571298493531080060440682110639251132264291780634278202389,2283.75679479848717502747249143089154224349733402370546637662220272934399124880,2247.05482960632538629005576170715227693379138367980135027487051829581208896943
18957344,1704656495,2286.43685842614366096237647464141329750293339897609078569917841258727124523036,2286.18624871095330220961670600401621827229883928456156330291740979703684954589,2247.05482960632538629005576170715227693379138367980135027487051829581208896943
18957472,1704658055,2289.91590334561580048627092963705627773385011590481615448816958118636036457365,2284.75831725150541068695171876663307484026473399040380888813777625723354104231,2250.46984366350734039153696140471813702506316557008834372536832341372040294051
18957600,1704659615,2289.92013687022291418012875222896999118068552568103203386108822536351925566840,2284.91143936306442983803537231208685503404348845118627081698746801271729028403,2250.46984366350734039153696140471813702506316557008834372536832341372040294051
18957728,1704661187,2282.91346664493603610536019398647453267610328185508141589074610560333616413248,2284.32039850855525150720869743642594271419253988151341266313289950812974845732,2243.57967368028877621110966440399205942839451429065727712068967259070726103503
18957856,1704662723,2282.91766763494227424167927570393079050234993384619013192146762421222062189680,2281.37531997448824432114591236581269796340357416378194223480840136239316232037,2243.57967368028877621110966440399205942839451429065727712068967259070726103503
18957984,1704664259,2282.92187732740413558106524875343682974074296471773593740544768816573815671956,2280.24594539660548633623762249093794851237994111164765732083592157762509628657,2243.57967368028877621110966440399205942839451429065727712068967259070726103503
18958112,1704665807,2278.47443039305625771465162984426843951398412699491238972428676465341580381779,2275.84598394255701240629791089324175717511842175336392003116550310718392980914,2239.20470467954805483092666652282950345880865239151839660813164297259482932605
18958240,1704667391,2254.12666976212655734841839224280709656009945121273916639054406188025635949326,2264.03735146844010407038197128402803298652061735308990814461687122075284563853,2215.27235991963243543234265437160999287385881890303997843922934368552802987708
18958368,1704668951,2261.60524888957598449005565365112471091215795773030789515790562441195862585393,2260.35737213103711545414216278754311353656146162411583851728642196403142571324,2222.61785959638391771281946116418098944224219211517679822935851936064721041976
18958496,1704670499,2261.60946162236127295255860315000830316149345159236908160388964640918887176057,2257.71466078025104672617466265658641939632466668066873583418988402406705590439,2222.61785959638391771281946116418098944224219211517679822935851936064721041976
18958624,1704672035,2261.09281892383117134910866978410159849108703107094853834798537540239632330307,2256.59226640201679121580049555992339302406664752881498781318765436560161678013,2222.10601666152483817243861296443162019771048245735250616701837253691236204698
18958752,1704673607,2261.09709667490344545627201851387815787477145675091198894546379136536862193930,2255.83188120596895542138700243599373937209720035208247484561557739621099117135,2222.10601666152483817243861296443162019771048245735250616701837253691236204698
18958880,1704675191,2247.87814763368145703641269893725879005086319935708072173185643825577345849097,2243.95755171443124358500259079476088990514942631286648712376599771836400193415,2209.11080795945248373822344479143076196596914744862630157753858864514824695257
18959008,1704676739,2239.27459018613135090828662610162945976566480099039320104564222242032012758284,2239.80987689073981437837495372080184960710545212544815875394501171705943462161,2200.65152909557242304694263856952720874492342586554087979711318013235079547503
18959136,1704678287,2239.27876220193272600373468710399197383363996838221642077824894892658228994065,2242.19727185127856160796308164725969180916034748470976212124520901855892841404,2200.65152909557242304694263856952720874492342586554087979711318013235079547503
18959264,1704679859,2245.41541392983608217677282181206103391741914729756921275004696888813261788482,2246.93646537499611477627403536171961956505096518415360989990079012919410780502,2206.67814943346912541793423166743591541746641079655750656297067473323082484822
18959392,1704681491,2233.99360930875008501849147445455535403009857308818784709954040233304463636599,2241.12160640340248396170811110007833988720976279616509190873301629288241889415,2195.44907817832893484689639262096147781702358438349716416230461464328538564509
18959520,1704683039,2220.20146666158527669259419888158349674844080166408492823620163069343218215867,2230.83538490719288303578250606303254863131319897925823648630231684223536109773,2181.89083513507384903037397772462471128665513308673561988210894048695361420530
